id,time,team,source,size,odds,book,sport,date,timestamp,market,over/under,Line #,implied_prob,r,fd_odds,fd_odds_5s,fd_odds_10s,dk_odds,dk_odds_5s,dk_odds_10s,br_odds,br_odds_5s,br_odds_10s,czr_odds,czr_odds_5s,czr_odds_10s,es_odds,es_odds_5s,es_odds_10s,ka_odds,ka_odds_5s,ka_odds_10s,mgm_odds,mgm_odds_5s,mgm_odds_10s,li_odds,li_odds_5s,li_odds_10s,nv_odds,nv_odds_5s,nv_odds_10s,fv_odds,fv_odds_5s,fv_odds_10s
2116843,2/27/2026 19:06,nava,ws,100,4000,f,ts,2/27/2026,14:06:16,0,,,0.0244,l,0.0244,0.0286,0.0714,0.0581,0.0581,0.0625,0.0952,0.0952,0.1,0.1,0.1,0.1,0.0714,0.0714,0.0714,0.064,0.064,0.0746,0.0909,0.0909,0.0952,,,,,,,0.04,0.0401,0.0471
2085210,2/22/2026 2:22,hern,ws,300,1400,d,ts,2/21/2026,21:22:01,0,,,0.0667,l,0.122,0.122,0.122,0.0667,0.0794,0.0794,0.1429,0.1538,0.1538,0.1429,0.1429,0.1429,0.0909,0.1053,0.1053,0.0958,0.117,0.117,,,,,,,,,,0.0831,0.0901,0.0901
2088553,2/22/2026 17:36,chir,ws,100,1880,d,ts,2/22/2026,12:36:21,0,,,0.0505,l,0.1053,0.1053,0.1053,0.0505,0.0633,0.0633,0.125,0.1333,0.1333,0.1,0.0909,0.0909,0.0909,0.0909,0.0909,0.0958,0.0958,0.0958,,,,,,,,,,0.0662,0.0693,0.0693
2069435,2/21/2026 0:35,tiaf,ws,100,1420,d,ts,2/20/2026,19:35:31,0,,,0.0658,l,0.1053,,0.1333,0.1,,0.137,0.125,,0.1538,0.1538,,0.1538,0.1111,,0.1429,0.1064,,0.159,,,,0.1439,,0.1538,,,,0.0842,,0.1103
2088537,2/22/2026 17:21,chir,ws,1200,1160,d,ts,2/22/2026,12:21:24,0,,,0.0794,l,0.1429,,0.1667,0.0794,,0.0926,0.1639,,0.1786,0.1429,,0.1538,0.1176,,0.1379,0.1276,,0.1486,,,,,,,,,,0.1029,,0.1212
2092782,2/23/2026 18:48,haly,ws,1600,1660,d,ts,2/23/2026,13:48:37,0,,,0.0568,l,0.125,0.1333,0.1333,0.0568,0.0971,0.101,0.1429,0.1667,0.1667,0.1111,0.1333,0.1333,0.1053,0.1053,0.129,0.1276,0.1276,0.1379,,,,0.1198,0.1307,0.1282,,,,0.0825,0.097,0.1005
2095446,2/24/2026 23:16,yuay,ws,2500,880,d,ts,2/24/2026,18:16:26,0,,,0.102,w,0.1429,0.1667,0.1667,0.102,0.1316,0.1316,0.1739,0.1961,0.2041,0.1818,0.1818,0.2,0.1379,0.1538,0.1538,0.1486,0.1905,0.1802,,,,0.1724,0.1802,0.1818,,,,0.1211,0.1408,0.1433
2130746,2/28/2026 23:19,krua,ws,4300,900,c,ts,2/28/2026,18:19:12,0,,,0.1,l,0.1333,0.1,0.1,0.137,0.0781,0.0781,0.3333,0.3333,0.3333,0.1,0.1,0.1,0.1538,0.0909,0.0909,0.1486,0.117,0.1064,0.1429,0.1053,0.1053,,,,,,,0.1339,0.1033,0.1021
2060131,2/19/2026 3:34,giro,ws,3800,1300,e,ts,2/18/2026,22:34:15,0,,,0.0714,l,0.1667,,,0.1689,,,0.1887,,,0.1111,,,0.0714,,,0.159,,,,,,0.1212,,,,,,0.1168,,
2070973,2/21/2026 4:11,agst,ws,1800,800,e,ts,2/20/2026,23:11:15,0,,,0.1111,l,0.1724,0.1724,0.1724,,,0.1351,0.1818,0.1818,0.1667,0.1333,0.1333,0.1333,0.1111,0.1111,0.1111,0.159,0.159,0.159,,,,0.146,0.1449,0.1449,,,,0.1247,0.1244,0.1193
2088518,2/22/2026 17:11,roch,ws,2800,790,d,ts,2/22/2026,12:11:01,0,,,0.1124,l,0.1667,0.1667,0.1667,0.1124,,0.1534,0.1852,0.1923,0.1923,0.2273,0.2273,0.2778,0.1379,0.1379,0.1852,0.159,0.159,0.159,,,,0.1869,0.1905,0.2,,,,0.1328,0.1385,0.1462
2108617,2/26/2026 19:23,juva,ws,2200,720,d,ts,2/26/2026,14:23:49,0,,,0.122,l,0.1538,,0.1667,0.122,,0.1658,0.2,,0.2128,0.1818,,0.2273,0.1754,,0.1923,0.159,,0.1695,0.1818,,0.2105,0.1923,,0.1961,,,,0.1376,,0.1567
2119565,2/28/2026 3:27,kecm,ws,2000,695,l,ts,2/27/2026,22:27:27,0,,,0.1258,l,0.1724,0.125,0.125,0.1733,0.1087,0.1087,0.1852,0.1333,0.1333,0.125,0.125,0.125,0.1667,0.125,0.125,0.159,0.0958,0.0958,0.2105,0.1481,0.1481,0.1316,0.1258,0.1258,,,,0.1292,0.0864,0.0864
2120087,2/28/2026 6:40,nakb,ws,600,1060,d,ts,2/27/2026,1:40:41,0,,,0.0862,l,0.1333,,0.1333,0.0862,,0.0862,0.2381,,0.2174,0.125,,0.125,0.1111,,0.1111,0.159,,0.1276,0.1333,,0.1333,0.119,,0.122,,,,0.106,,0.0999
2133818,3/1/2026 1:36,zhas,ws,1300,1000,c,ts,2/28/2026,20:36:27,0,,,0.0909,l,0.1429,0.0909,,0.1623,,,,,,0.0909,0.0909,,0.1667,0.0909,,0.159,0.1276,,0.16,0.0909,,,,,,,,0.1155,0.0426,
2068978,2/20/2026 19:55,wong,ws,2800,690,l,ts,2/20/2026,14:55:55,0,,,0.1266,l,0.1818,,0.1176,0.1869,,0.0917,0.1961,,0.1176,0.1333,,0.1333,0.1818,,0.1111,0.1695,,0.0746,,,,0.1266,,0.117,,,,0.1475,,0.0678
2068979,2/20/2026 19:55,wong,ws,1900,650,c,ts,2/20/2026,14:55:55,0,,,0.1333,l,0.1818,,0.1176,0.1869,,0.0917,0.1961,,0.1176,0.1333,,0.1333,0.1818,,0.1111,0.1695,,0.0746,,,,0.1266,,0.117,,,,0.1475,,0.0678
2021737,2/13/2026 1:17,navo,ws,2800,650,c,ts,2/12/2026,20:17:01,0,,,0.1333,l,0.1724,,,0.1949,,,0.2128,,,0.1333,,,0.1818,,,0.1802,,,,,,0.2083,,,0.1961,,,0.1543,,
2062852,2/20/2026 0:42,wala,ws,2000,755,l,ts,2/19/2026,19:42:12,0,,,0.117,l,0.1724,0.1,0.1,0.1949,0.1949,0.0345,0.2105,0.2105,0.1333,0.1111,0.1111,0.1111,0.2105,0.2105,,0.1802,0.159,0.0852,,,,0.1538,0.1156,0.1156,,,,0.1412,0.1119,0.0698
2070126,2/21/2026 1:44,tien,ws,2400,700,c,ts,2/20/2026,20:44:13,0,,,0.125,w,0.1667,0.1667,0.1667,0.2088,0.1176,0.1176,0.2083,0.1429,0.1429,0.125,0.125,0.125,0.2105,0.125,0.125,0.1802,0.1486,0.1064,,,,0.1515,0.1333,0.1316,,,,0.1433,0.1057,0.0983
2071581,2/21/2026 15:38,svit,ws,1900,620,d,ts,2/21/2026,10:38:23,0,,,0.1389,l,0.2,0.2,0.2,0.1389,0.1517,0.1517,0.1887,0.2,0.2,0.2273,0.2273,0.2273,0.1739,0.1739,0.2,0.1802,0.1802,0.2008,,,,0.1923,0.1923,0.1961,,,,0.1531,0.1582,0.1631
2118942,2/28/2026 2:26,sele,ws,4300,690,l,ts,2/27/2026,21:26:15,0,,,0.1266,l,0.1887,,,0.1988,,,0.2,,,0.1429,,,0.2,,,0.1802,,,0.2273,,,0.1258,,,,,,0.1585,,
2046972,2/16/2026 18:36,wong,ws,1900,559,d,ts,2/16/2026,13:36:04,0,,,0.1517,w,0.1961,0.1961,0.1961,0.1517,0.1912,0.1912,0.2105,0.2105,0.2,0.2381,0.2381,0.2381,0.1818,0.1818,0.2,0.1905,0.1905,0.1802,,,,0.2083,0.2041,0.202,,,,0.1656,0.1661,0.1626
2062954,2/20/2026 0:45,wala,ws,2300,700,c,ts,2/19/2026,19:45:44,0,,,0.125,l,0.1887,0.125,,0.1946,0.1235,,0.2,0.1333,,0.125,0.125,,0.2105,0.1429,,0.1905,0.2114,,,,,0.1418,0.137,,,,,0.1427,0.103,
2071572,2/21/2026 15:23,svit,ws,2500,575,d,ts,2/21/2026,10:23:42,0,,,0.1481,l,0.1754,,,0.1481,,,0.2128,,,0.2381,,,0.2,,,0.1905,,,,,,0.2273,,,,,,0.1653,,
2071574,2/21/2026 15:25,svit,ws,2300,580,d,ts,2/21/2026,10:25:39,0,,,0.1471,l,0.1754,,,0.1471,,,0.2273,,,0.2083,,,0.2,,,0.1905,,,,,,0.2128,,,,,,0.1637,,
2071573,2/21/2026 15:24,svit,ws,2200,575,d,ts,2/21/2026,10:24:05,0,,,0.1481,l,0.1754,,0.1754,0.1481,,0.1481,0.2273,,0.2128,0.2083,,0.2083,0.2,,0.2,0.1905,,0.1905,,,,0.2198,,0.2247,,,,0.1642,,0.1595
2088533,2/22/2026 17:20,chir,ws,1800,660,d,ts,2/22/2026,12:20:25,0,,,0.1316,l,0.1818,0.2041,0.2041,0.1316,0.159,0.1825,0.1905,0.2041,0.2105,0.2083,0.2083,0.1818,0.1538,0.1538,0.1852,0.1905,0.2008,0.2114,,,,,,,,,,0.1449,0.1555,0.1656
2139027,3/1/2026 21:16,lame,ws,1900,670,d,ts,3/1/2026,16:16:20,0,,,0.1299,l,,,,0.1299,0.1595,,0.1786,0.1786,,0.2083,0.2083,,0.1538,0.1538,,0.1905,0.2008,,0.1739,0.1739,,0.202,0.2062,,,,,0.1441,0.1471,
2145355,3/3/2026 23:17,galf,ws,7500,900,c,ts,3/3/2026,18:17:45,0,,,0.1,l,0.2222,0.1667,0.1667,0.2342,0.1282,0.1282,0.2128,0.1333,0.1333,0.1,0.1,0.1,0.2273,0.129,0.129,0.1905,0.117,0.117,0.2105,0.1379,0.1379,0.1429,0.1307,0.129,,,,0.157,0.093,0.0927
2070977,2/21/2026 4:22,agst,ws,2500,595,l,ts,2/20/2026,23:22:57,0,,,0.1439,l,0.2,0.1667,0.1667,0.1754,0.1266,0.1266,0.1923,0.1429,0.1429,0.2083,0.1818,0.1818,0.1818,0.1429,0.1429,0.2008,0.2008,0.1695,,,,0.1575,0.1439,0.1439,,,,0.1631,0.1235,0.1189
2095367,2/24/2026 22:34,veki,ws,1800,460,d,ts,2/24/2026,17:34:25,0,,,0.1786,l,,,,0.1786,,0.1786,0.25,,0.25,0.25,,0.25,0.2105,,0.2105,0.2008,,0.2008,,,,0.2532,,0.2564,,,,0.1912,,0.188
2095432,2/24/2026 23:13,yuay,ws,2100,555,d,ts,2/24/2026,18:13:18,0,,,0.1527,w,0.1887,0.1887,,0.1527,0.1603,,0.2222,0.2353,,0.2273,0.2273,,0.1754,0.1754,,0.2008,0.2114,,,,,0.2105,0.2151,,,,,0.1678,0.1712,
2109227,2/26/2026 23:50,lia,ws,3200,600,c,ts,2/26/2026,18:50:20,0,,,0.1429,l,0.2083,0.1667,0.1667,0.2096,0.1437,0.1437,0.2273,0.1724,0.1724,0.1429,0.1429,0.1429,0.2353,0.1818,0.1818,0.2008,0.1486,0.1486,0.2174,0.1667,0.1667,0.1639,0.1653,0.1695,,,,0.1661,0.1253,0.1261
2139871,3/1/2026 23:25,frec,ws,2100,497,d,ts,3/1/2026,18:25:59,0,,,0.1675,l,0.2,0.2174,0.2174,0.1675,0.2049,0.2049,0.2439,0.2564,0.2564,0.2632,0.2632,0.2632,0.2105,0.2105,0.2222,0.2008,0.2114,0.2114,0.2105,0.2105,0.2273,0.2353,0.2353,0.2353,0.2092,0.2132,0.2132,0.1825,0.1961,0.1953
2133822,3/1/2026 1:36,zhas,ws,1900,550,c,ts,2/28/2026,20:36:51,0,,,0.1538,l,0.1923,0.1429,0.1429,0.2105,0.1664,0.1623,,,,0.1538,0.1538,0.1538,0.2222,0.1667,0.1667,0.2114,0.1486,0.159,0.2105,0.16,0.16,,,,,,,0.1678,0.12,0.1203
2144890,3/3/2026 18:32,seme,ws,3400,506,d,ts,3/3/2026,13:32:49,0,,,0.165,l,0.2381,0.2381,0.2273,0.165,0.2227,0.2227,0.25,0.25,0.25,0.2273,0.2273,0.2273,0.2083,0.2083,0.2273,0.2114,0.2114,0.2008,0.2273,0.2273,0.2273,0.2299,0.2273,0.2222,,,,0.1898,0.1912,0.1901
2020047,2/12/2026 22:35,stru,ws,3300,420,l,ts,2/12/2026,17:35:32,0,,,0.1923,l,,,,0.2242,0.1562,0.1553,0.2632,0.1724,0.1961,0.2778,0.2083,0.2083,,,,0.2217,0.2114,0.159,,,,0.1923,0.1923,0.1905,0.3521,0.4082,0.4082,0.2151,0.1381,0.1475
2020035,2/12/2026 22:25,stru,ws,4400,425,l,ts,2/12/2026,17:25:20,0,,,0.1905,l,,,,0.2331,0.1675,,0.2703,0.1852,,0.2778,0.2273,,,,,0.2217,0.1905,,,,,0.1905,0.1942,,0.2865,0.2865,,0.2208,0.1541,
2054315,2/18/2026 16:19,zhaz,ws,2500,436,d,ts,2/18/2026,11:19:27,0,,,0.1866,l,0.2381,0.2778,0.2778,0.1866,0.2506,0.2506,0.2381,0.2632,0.2632,0.303,0.303,0.303,0.2353,0.2667,0.2667,0.2217,0.2427,0.2632,,,,0.2469,0.2703,0.274,,,,0.2024,0.232,0.2347
2089152,2/22/2026 19:09,osuw,ws,2000,486,d,ts,2/22/2026,14:09:06,0,,,0.1706,w,0.2326,,0.2,0.1706,,0.1618,0.2299,,0.1961,0.2,,0.2,0.2273,,0.1852,0.2217,,0.1905,,,,,,,,,,0.1852,,0.155
2092820,2/23/2026 20:37,bond,ws,4900,645,l,ts,2/23/2026,15:37:15,0,,,0.1342,l,0.1887,0.125,0.125,0.2137,0.1075,0.1075,0.2174,0.1429,0.1429,0.1538,0.1538,0.1538,0.2273,0.1667,0.1667,0.2217,0.1486,0.1064,,,,0.1575,0.1342,0.1342,,,,0.1565,0.0979,0.0917
2112650,2/27/2026 2:10,zhas,ws,2500,419,d,ts,2/26/2026,21:10:44,0,,,0.1927,w,,,,0.1927,0.2577,0.2577,0.2632,0.2632,0.2985,,,,0.2353,0.2667,0.2667,0.2217,0.2427,0.2841,0.2381,0.2778,0.2778,0.2667,0.2857,0.2857,,,,0.2075,0.2278,0.2415
2129101,2/28/2026 22:38,krua,ws,1800,420,f,ts,2/28/2026,17:38:51,0,,,0.1923,l,0.1923,0.1923,0.1923,0.2062,0.2062,0.2062,0.3333,0.3333,0.3333,0.2273,0.2273,0.2273,0.2222,0.2222,0.2222,0.2217,0.2114,0.2114,0.2309,0.2309,0.2309,,,,,,,0.2053,0.2037,0.2028
2129962,2/28/2026 22:56,krua,ws,2000,412,d,ts,2/28/2026,17:56:02,0,,,0.1953,l,0.2174,0.2439,0.2439,0.1953,0.2294,0.2294,0.3333,0.3333,0.3333,0.2632,0.2632,0.2632,0.2222,0.2222,0.25,0.2217,0.2427,0.2427,0.2309,0.25,0.25,,,,,,,0.2092,0.2242,0.2257
2139842,3/1/2026 23:16,day,ws,3300,460,d,ts,3/1/2026,18:16:05,0,,,0.1786,w,,,,0.1786,0.2237,0.2237,0.2439,0.2564,0.2564,,,,0.2083,0.2273,0.2273,0.2217,0.2841,0.274,0.2439,0.2703,0.2703,0.2564,0.2564,0.2532,0.2571,0.2632,0.2604,0.2016,0.2208,0.2203
2144877,3/3/2026 18:28,seme,ws,1800,430,d,ts,3/3/2026,13:28:31,0,,,0.1887,l,0.25,0.25,0.2632,0.1887,0.1887,0.2232,0.2532,0.2532,0.2632,0.25,0.25,0.25,0.2353,0.2353,0.25,0.2217,0.2114,0.232,0.2273,0.2273,0.2439,0.25,0.2532,0.2532,,,,0.2012,0.2008,0.2114
2146700,3/4/2026 0:49,tsen,ws,3400,485,d,ts,3/3/2026,19:49:05,0,,,0.1709,l,0.2174,0.2174,0.2174,0.1709,0.1894,0.1894,0.2564,0.2564,0.2564,0.2632,0.2632,0.2778,,,,0.2217,0.232,0.232,,,,0.2353,0.25,0.2532,,,,0.1946,0.2,0.2012
2146731,3/4/2026 0:50,tsen,ws,2900,475,d,ts,3/3/2026,19:50:00,0,,,0.1739,l,0.2128,0.2326,0.2326,0.1739,0.1912,,0.2532,0.2667,0.2667,0.2632,0.2632,0.2632,,,,0.2217,0.2427,0.2427,,,,0.2381,0.241,0.2439,,,,0.1938,0.2028,0.2105
2068994,2/20/2026 19:59,wong,ws,5900,450,l,ts,2/20/2026,14:59:16,0,,,0.1818,l,0.2564,0.1724,0.1724,0.2532,,0.1587,0.2632,0.1481,0.1818,0.2778,0.2,0.2,0.2667,0.1818,0.1818,0.232,0.1802,0.1486,,,,0.1818,0.1852,0.1852,,,,0.2227,0.1359,0.1383
2082669,2/22/2026 0:24,pard,ws,2300,400,c,ts,2/21/2026,19:24:06,0,,,0.2,l,0.2632,0.2381,0.2381,0.2475,,0.2273,0.2817,0.2817,0.2564,0.2,0.2,0.1818,0.2353,0.2353,0.2353,0.232,0.232,0.2217,,,,0.2532,0.2469,0.2439,,,,0.216,0.2053,0.1972
2101899,2/25/2026 23:09,line,ws,3300,380,c,ts,2/25/2026,18:09:07,0,,,0.2083,l,0.2564,,,0.2976,,,0.3077,,,0.2083,,,0.2667,,,0.232,,,,,,0.1887,,,,,,0.232,,
2137102,3/1/2026 18:39,lepc,ws,2000,408,d,ts,3/1/2026,13:39:43,0,,,0.1969,l,0.2439,0.2439,0.2174,0.1969,0.2463,0.2551,0.2667,0.2667,0.2667,0.2632,0.2632,0.2381,0.2353,0.2353,0.25,0.232,0.232,0.2217,0.2778,0.2778,0.2778,0.2532,0.2439,0.2381,,,,0.211,0.211,0.2045
2047494,2/16/2026 23:03,altm,ws,5700,600,c,ts,2/16/2026,18:03:34,0,,,0.1429,l,0.25,0.1333,0.1333,0.2427,0.1205,0.1205,0.2105,0.1481,0.1639,0.1429,0.1429,0.1429,0.25,0.1429,0.1429,0.2427,0.1486,0.1379,,,,0.1325,0.1351,0.1351,,,,0.1838,0.0957,0.1072
2070883,2/21/2026 3:21,agst,ws,3000,375,d,ts,2/20/2026,22:21:00,0,,,0.2105,l,,,,0.2105,0.2933,0.2933,0.25,0.303,0.303,0.3226,0.3226,0.3226,0.2353,0.303,0.303,0.2427,0.274,0.3155,,,,0.2899,0.3077,0.3077,,,,0.2262,0.2667,0.2703
2091149,2/22/2026 22:26,karl,ws,4700,550,c,ts,2/22/2026,17:26:00,0,,,0.1538,l,0.2381,0.1754,0.1754,0.2283,0.1661,0.1661,0.25,0.1887,0.1887,0.1538,0.1538,0.1538,0.2353,0.1667,0.1667,0.2427,0.2114,0.1802,,,,0.1887,0.177,0.177,,,,0.1866,0.1326,0.1326
2093622,2/24/2026 1:54,mand,ws,1900,403,d,ts,2/23/2026,20:54:45,0,,,0.1988,l,0.2326,0.2326,0.2326,0.1988,0.2398,0.2398,0.2632,0.2632,0.2632,0.2632,0.2632,0.2273,0.2353,0.2353,0.2667,0.2427,0.2427,0.2427,,,,0.2597,0.2597,0.2597,,,,0.2119,0.2137,0.2146
2095294,2/24/2026 22:08,wats,ws,3000,360,d,ts,2/24/2026,17:08:03,0,,,0.2174,l,,,,0.2174,,0.2618,0.2899,,0.3077,0.2941,,0.2941,0.25,,,0.2427,,0.2632,,,,0.2857,,0.303,,,,0.2375,,0.2558
2114942,2/27/2026 3:34,bell,ws,2000,450,c,ts,2/26/2026,22:34:08,0,,,0.1818,l,0.25,0.2273,0.2273,0.2062,0.2062,0.1764,0.2273,0.2273,0.2041,0.1818,0.1818,0.1818,0.2222,0.2222,0.2,0.2427,0.2427,0.2217,0.2439,0.2439,0.2174,0.2273,0.2105,0.202,,,,0.1976,0.1887,0.1715
2120034,2/28/2026 5:27,tiaf,ws,3600,450,c,ts,2/27/2026,0:27:02,0,,,0.1818,w,0.25,0.1887,0.1887,0.271,0.2193,0.2193,0.25,0.2041,0.2041,0.1818,0.1818,0.2,0.2667,0.2222,0.2222,0.2427,0.2008,0.1905,0.2857,0.2353,0.2353,0.2174,0.2174,0.2174,,,,0.207,0.1678,0.1675
2130852,2/28/2026 23:22,baez,ws,7300,467,d,ts,2/28/2026,18:22:07,0,,,0.1764,l,0.25,0.25,0.25,0.1764,0.2941,0.2941,,,,0.2941,0.2941,0.2941,0.2857,,,0.2427,0.2427,0.2427,0.3226,0.3226,0.3226,0.2941,0.2941,0.2941,,,,0.2268,0.2342,0.2342
2062761,2/20/2026 0:38,wala,ws,2100,400,c,ts,2/19/2026,19:38:47,0,,,0.2,l,0.2381,0.1724,0.1724,0.2538,0.2037,0.2004,0.2381,0.1724,0.1887,0.2,0.2,0.2,0.3704,0.3704,0.3704,0.2532,0.2632,0.1802,,,,0.2128,0.2,0.2,,,,0.2037,0.1739,0.161
2069390,2/21/2026 0:25,tiaf,ws,4100,400,f,ts,2/20/2026,19:25:47,0,,,0.2,l,0.2,0.2778,0.2778,0.2404,0.2404,0.3484,0.2564,0.2564,0.3448,0.3636,0.3636,0.3636,0.25,0.25,0.3448,0.2532,0.274,0.3559,,,,0.3077,0.339,0.3509,,,,0.2278,0.2538,0.2959
2108912,2/26/2026 21:20,dole,ws,3800,338,d,ts,2/26/2026,16:20:13,0,,,0.2283,l,,,,0.2283,,,0.2985,,,0.3333,,,0.2667,,,0.2532,,,0.303,,,0.3077,,,,,,0.2532,,
2145287,3/3/2026 22:39,galf,ws,2600,416,d,ts,3/3/2026,17:39:18,0,,,0.1938,l,0.2273,0.2703,0.2703,0.1938,0.2398,0.2398,0.2597,0.2941,0.2941,0.2632,0.2778,0.2778,0.2941,0.2941,0.2941,0.2532,0.274,0.274,0.2439,0.2778,0.2778,0.2703,0.2778,0.2817,,,,0.2119,0.2404,0.241
2047488,2/16/2026 23:02,altm,ws,3200,400,c,ts,2/16/2026,18:02:03,0,,,0.2,l,0.25,0.1667,0.1667,0.2591,0.1475,0.1475,0.2667,0.1818,0.1818,0.2,0.2,0.2,0.25,0.1818,0.1818,0.2632,0.1802,0.1695,,,,0.1961,0.1786,0.1786,,,,0.2217,0.1389,0.1389
2108052,2/26/2026 5:19,tiaf,ws,9400,600,c,ts,2/25/2026,0:19:41,0,,,0.1429,w,0.2632,,,0.2674,,,0.2941,,,0.1429,,,0.2667,,,0.2632,,,0.303,,,0.1527,,,,,,0.2105,,
2109093,2/26/2026 23:12,sonm,ws,3800,340,c,ts,2/26/2026,18:12:40,0,,,0.2273,w,0.2857,0.2083,0.2083,0.3195,0.2058,0.2058,0.274,0.2273,0.2273,0.2273,0.2273,0.2273,0.2857,0.2857,0.2222,0.2632,0.2008,0.2008,0.3226,0.2381,0.2381,0.2439,0.2198,0.2174,,,,0.2433,0.1852,0.1799
2116459,2/27/2026 16:26,gaub,ws,2000,446,d,ts,2/27/2026,11:26:34,0,,,0.1832,l,,,,0.1832,0.1901,0.1901,0.2326,0.2326,0.2326,0.2381,0.2381,0.2381,0.2222,0.2222,0.2353,0.2632,0.2632,0.2632,0.2439,0.2439,0.2439,0.2247,0.2247,0.2247,,,,0.1965,0.1969,0.1976
2140435,3/2/2026 1:25,osuw,ws,2700,415,l,ts,3/1/2026,20:25:39,0,,,0.1942,l,,,,0.2404,,0.1724,0.274,,0.2128,0.2083,,0.2083,0.25,,0.2083,0.2632,,0.1905,0.25,,0.2,0.2128,,0.1961,,,,0.1988,,0.1577
2027734,2/14/2026 2:45,kecm,ws,5000,380,c,ts,2/13/2026,21:45:11,0,,,0.2083,l,0.2941,,0.2564,0.2558,,0.2146,0.2985,,0.2381,0.2083,,0.2,0.2667,,0.2353,0.274,,0.2114,,,,0.2667,,0.241,0.2445,,0.2445,0.2415,,0.1972
2101437,2/25/2026 18:41,rakh,ws,4100,326,d,ts,2/25/2026,13:41:10,0,,,0.2347,l,0.2778,0.303,0.303,0.2347,0.2786,0.2786,0.3175,0.339,0.339,0.3333,0.3333,0.3333,0.2778,0.2778,0.3077,0.274,0.2941,0.2941,,,,0.3175,0.3226,0.3279,,,,0.2611,0.277,0.2793
2108529,2/26/2026 17:40,krua,ws,3000,303,d,ts,2/26/2026,12:40:20,0,,,0.2481,w,0.3125,0.3125,0.3125,0.2481,0.3115,0.3115,0.3077,0.3125,0.3125,0.2778,0.3226,0.3226,0.3077,0.2941,0.3077,0.274,0.274,0.2841,0.3333,0.3226,0.3226,0.3125,0.3125,0.3226,,,,0.2674,0.2725,0.277
2141342,3/2/2026 18:40,harb,ws,3100,300,e,ts,3/2/2026,13:40:49,0,,,0.25,l,0.303,0.303,0.303,0.304,0.304,0.2967,0.3226,0.3226,0.3226,0.3333,0.3333,0.3333,0.25,0.25,0.25,0.274,0.274,0.2841,0.3226,0.3226,0.3226,0.3175,0.3125,0.3175,0.3077,0.3077,0.303,0.2695,0.2688,0.2703
2062872,2/20/2026 0:43,wala,ws,6800,400,c,ts,2/19/2026,19:43:14,0,,,0.2,l,0.303,,,0.3571,,,0.3175,,,0.2,,,0.3571,,,0.2841,,,,,,0.2151,,,,,,0.25,,
2075129,2/21/2026 20:26,day,ws,6700,440,e,ts,2/21/2026,15:26:35,0,,,0.1852,l,0.2564,0.2041,0.2041,0.2778,0.2551,0.2551,0.2899,0.2439,0.2439,0.2778,0.25,0.25,0.1852,0.1852,0.1852,0.2841,0.2427,0.2427,,,,,,,,,,0.2331,0.1848,0.1931
2092740,2/23/2026 17:48,para,ws,3400,288,d,ts,2/23/2026,12:48:19,0,,,0.2577,l,0.303,0.3571,0.3571,0.2577,0.346,0.346,0.3125,0.3636,0.3636,0.3636,0.3636,0.3636,0.2941,0.3509,0.3509,0.2841,0.3049,0.3155,,,,0.3509,0.3636,0.3636,,,,0.277,0.3175,0.3175
2019591,2/12/2026 19:12,mbok,ws,3100,275,e,ts,2/12/2026,14:12:00,0,,,0.2667,w,0.3922,0.3922,0.3922,0.2874,0.3774,0.3774,0.25,0.3279,0.3279,0.3448,0.3226,0.3226,0.2667,0.3448,0.3448,0.2941,0.3968,0.3774,,,,0.3571,0.3571,0.3571,,,,0.2865,0.3175,0.3165
2021566,2/13/2026 1:12,navo,ws,4400,300,c,ts,2/12/2026,20:12:15,0,,,0.25,l,0.3125,0.2564,0.2564,0.3436,0.2695,0.2695,0.3472,0.274,0.274,0.25,0.25,0.2273,0.3448,0.3448,0.2857,0.2941,0.2532,0.2427,,,,0.3125,0.2817,0.2817,0.3145,0.2747,0.2747,0.2825,0.2353,0.2299
2021610,2/13/2026 1:13,navo,ws,3200,300,c,ts,2/12/2026,20:13:38,0,,,0.25,l,0.3125,0.2564,,0.3165,0.3165,,0.3472,0.274,,0.25,0.25,,0.3125,0.3125,,0.2941,0.2941,,,,,0.2941,0.2778,,0.2703,0.2703,,0.2747,0.2347,
2026928,2/13/2026 23:26,muna,ws,5400,315,l,ts,2/13/2026,18:26:39,0,,,0.241,l,,0.2273,0.2174,0.3155,0.2519,0.2451,0.3125,0.2222,0.2439,0.3226,0.25,0.25,0.2857,0.2353,0.2353,0.2941,0.2532,0.2427,,,,0.25,0.241,0.241,,,,0.2755,0.2012,0.2024
2042904,2/15/2026 17:55,svrc,ws,3700,317,d,ts,2/15/2026,12:55:19,0,,,0.2398,l,0.303,,0.303,0.2398,,,0.3226,,0.3226,0.3226,,0.3226,0.2667,,0.303,0.2941,,0.3155,,,,0.2941,,0.2985,0.2959,,0.3185,0.2639,,0.277
2068771,2/20/2026 18:03,gauf,ws,4400,300,c,ts,2/20/2026,13:03:42,0,,,0.25,l,0.3333,,0.2703,0.3378,,,0.3226,,0.2564,0.25,,0.25,,,,0.2941,,0.232,,,,0.2899,,0.2667,,,,0.2778,,0.2208
